iso3,country,year,gdp_current_usd,global_gdp_total,gdp_share,gdp_log,gdp_rank,gdp_share_change
GRL,Greenland,1970,69520026.6666667,2836468681435.321,2.4509358104912306e-05,7.842109930028411,129,0.0
LSO,Lesotho,1970,68739972.504011,2836468681435.321,2.4234349194092613e-05,7.837209354083448,130,-1.375035869154597e-06
GNQ,Equatorial Guinea,1970,66331428.5714286,2836468681435.321,2.3385214511821548e-05,7.821719350743385,131,-2.7124372577997317e-06
BTN,Bhutan,1970,61812113.0666667,2836468681435.321,2.179192510434781e-05,7.791073590340042,132,0.0
BLZ,Belize,1970,53339893.3202134,2836468681435.321,1.8805035172544948e-05,7.727052142765762,133,4.0394813358608715e-07
GMB,"Gambia, The",1970,52296083.6737339,2836468681435.321,1.8437038990069453e-05,7.718469166829589,134,9.023703933277125e-07
WSM,Samoa,1970,45208337.609386,2836468681435.321,1.5938246702766165e-05,7.655218537550899,135,0.0
STP,Sao Tome and Principe,1970,37211826.0869565,2836468681435.321,1.3119068202835375e-05,7.570680982572718,136,0.0
FSM,"Micronesia, Fed. Sts.",1970,19885926.0,2836468681435.321,7.01080400786842e-06,7.298545818974338,137,0.0
MDV,Maldives,1970,19328038.3157895,2836468681435.321,6.814120121364799e-06,7.286187777884718,138,0.0
VCT,St. Vincent and the Grenadines,1970,18450000.0,2836468681435.321,6.504566794886612e-06,7.265996370495079,139,4.088088866586448e-08
SYC,Seychelles,1970,18432031.7030945,2836468681435.321,6.498232053021454e-06,7.2655732087302685,140,1.1140061547054428e-07
NRU,Nauru,1970,17570366.2224213,2836468681435.321,6.19445098668612e-06,7.2447808136705465,141,0.0
KNA,St. Kitts and Nevis,1970,16300000.0,2836468681435.321,5.746582046430991e-06,7.212187604403958,142,-4.0653636880017174e-07
PLW,Palau,1970,11563041.0,2836468681435.321,4.076562197100948e-06,7.063072065558397,143,0.0
KIR,Kiribati,1970,11560877.2811451,2836468681435.321,4.07579937575585e-06,7.062990791169654,144,0.0
MHL,Marshall Islands,1970,8408486.0,2836468681435.321,2.9644205328384257e-06,6.924717805424845,145,0.0
TUV,Tuvalu,1970,2585955.87411804,2836468681435.321,9.116814477956741e-07,6.412621109952517,146,0.0
USA,United States,1971,1164850000000.0,3134194363832.2646,0.3716585076669292,12.066270004017422,1,-0.006735587436170309
DEU,Germany,1971,250900942396.699,3134194363832.2646,0.08005277059139229,11.399502292549833,2,0.0036799090241436683
JPN,Japan,1971,245364056622.363,3134194363832.2646,0.07828616484471937,11.389810943257048,3,0.0017037389074360948
FRA,France,1971,164694210962.472,3134194363832.2646,0.05254754231677448,11.216678333892038,4,0.0006122388662127831
GBR,United Kingdom,1971,148113896325.14,3134194363832.2646,0.047257406252252054,11.170595806760277,5,0.0011888749479765995
ITA,Italy,1971,124959712858.926,3134194363832.2646,0.03986980332200405,11.096770018582463,6,-0.00019997446487671905
CHN,China,1971,99959013879.6308,3134194363832.2646,0.03189304882719787,10.99982196305318,7,-0.0008070939525404858
CAN,Canada,1971,99606454743.5136,3134194363832.2646,0.031780560865319815,10.998287482687344,8,0.0006882882061759431
IND,India,1971,67351404351.833,3134194363832.2646,0.021489223874897347,10.828346655677313,9,-0.0005178878070407171
BRA,Brazil,1971,48869830901.7878,3134194363832.2646,0.015592469779708663,10.689040836295462,10,0.0006698072907032893
ESP,Spain,1971,46586119760.479,3134194363832.2646,0.014863826027533557,10.668256538806437,11,0.0004220253813223048
AUS,Australia,1971,45283847245.4156,3134194363832.2646,0.014448321319181306,10.655943316733143,12,-0.00014560206666977202
NLD,Netherlands,1971,44644730576.4411,3134194363832.2646,0.014244403950064148,10.649770206413278,13,0.0007695911416082044
SWE,Sweden,1971,41506151114.9262,3134194363832.2646,0.013243004835276235,10.618112462912405,14,-0.00016705920567956084
MEX,Mexico,1971,39200000000.0,3134194363832.2646,0.01250720135686451,10.593286067020458,15,-1.5411789713945176e-05
ARG,Argentina,1971,33293199095.4881,3134194363832.2646,0.010622570022996148,10.522355527892177,16,-0.000512476371932611
CHE,Switzerland,1971,30040171750.6471,3134194363832.2646,0.009584655022452458,10.477702411359596,17,0.0007715604386855455
BEL,Belgium,1971,29821661869.912,3134194363832.2646,0.009514936984778519,10.47453184169316,18,9.963963932038862e-05
ZAF,South Africa,1971,23411076638.279,3134194363832.2646,0.007469567589182197,10.369421386670219,19,-1.0998528652175765e-05
DNK,Denmark,1971,19086192720.4664,3134194363832.2646,0.006089664680887625,10.280719304747873,20,6.969419960146765e-05
AUT,Austria,1971,17788536733.1204,3134194363832.2646,0.005675632927681572,10.250140224932268,21,0.000277092184372902
TUR,Turkiye,1971,16166666666.6667,3134194363832.2646,0.005158157022176276,10.208620483882601,22,-0.0011396866594951798
NOR,Norway,1971,14583114840.0629,3134194363832.2646,0.004652906982524125,10.163850295818152,23,0.00013527447731449642
GRC,Greece,1971,14388806818.1818,3134194363832.2646,0.004590910820408794,10.158024781861252,24,2.2866857446019427e-05
IRN,"Iran, Islamic Rep.",1971,13731802833.0363,3134194363832.2646,0.004381286301672132,10.137727559016813,25,0.0005115995938904127
VEN,"Venezuela, RB",1971,12986590909.0909,3134194363832.2646,0.004143518046919031,10.113495160027488,26,6.763623416413019e-05
FIN,Finland,1971,12528522307.4737,3134194363832.2646,0.0039973661021311824,10.09789985059871,27,-7.0952325873854805e-06
CHL,Chile,1971,10999807567.1235,3134194363832.2646,0.0035096124522646824,10.041385087588461,28,0.00024463491143289755
PAK,Pakistan,1971,10665896682.0664,3134194363832.2646,0.0034030744248499376,10.027997372462762,29,-0.00013213451838325245
KOR,"Korea, Rep.",1971,10005257131.3347,3134194363832.2646,0.0031922899379797877,10.000228254320039,30,-1.063694537338641e-05
IDN,Indonesia,1971,9333536369.94567,3134194363832.2646,0.0029779698660849165,9.970046224128406,31,-0.00024811367624292787
PRT,Portugal,1971,9201604240.28269,3134194363832.2646,0.0029358754346784153,9.963863550385252,32,7.730845758046646e-05
NGA,Nigeria,1971,9181769911.50443,3134194363832.2646,0.0029295470687649475,9.962926405461586,33,-0.0014935918376069632
BGD,Bangladesh,1971,8751843187.5,3134194363832.2646,0.002792374106881771,9.942099527520712,34,-0.0003780194975052647
EGY,"Egypt, Arab Rep.",1971,8609283346.08518,3134194363832.2646,0.0027468887843823367,9.934967001419468,35,-8.839739550178414e-05
PHL,Philippines,1971,8375075629.8327,3134194363832.2646,0.002672162175543021,9.922988737556132,36,7.188094859631421e-06
PER,Peru,1971,8289582883.67673,3134194363832.2646,0.002644884752310266,9.918532678213117,37,2.464669871210393e-05
NZL,New Zealand,1971,7911136757.06867,3134194363832.2646,0.002524137254651785,9.898238892075597,38,0.00023410480216682445
COL,Colombia,1971,7820380970.53674,3134194363832.2646,0.002495180599129962,9.893227910268514,39,-4.2608909110378526e-05
THA,Thailand,1971,7375000024.03846,3134194363832.2646,0.002353076793559429,9.867762026065762,40,-0.00014528974363570146
SAU,Saudi Arabia,1971,7184806909.28939,3134194363832.2646,0.002292393538894739,9.856415101021817,41,0.0003966090486488352
ISR,Israel,1971,7052544000.09352,3134194363832.2646,0.002250193568553988,9.848345804354269,42,-0.0003610508019057015
CUB,Cuba,1971,6914658400.0,3134194363832.2646,0.002206199615375882,9.839770729830796,43,0.00019912467840911682
HUN,Hungary,1971,6291568220.79393,3134194363832.2646,0.002007395678263252,9.798758910111292,44,-3.067695777165093e-05
PRI,Puerto Rico (US),1971,5646800000.0,3134194363832.2646,0.0018016751179066968,9.751802406041367,45,2.66863676511072e-05
COD,"Congo, Dem. Rep.",1971,5594770359.28144,3134194363832.2646,0.0017850744752283204,9.747782265351654,46,6.544155909422975e-05
LBY,Libya,1971,5260185125.41886,3134194363832.2646,0.0016783212892346245,9.721001028855847,47,5.600496279040785e-05
IRL,Ireland,1971,5098250287.46646,3134194363832.2646,0.0016266541559447803,9.707421152395973,48,7.68414910749496e-05
DZA,Algeria,1971,5077183093.88968,3134194363832.2646,0.0016199324306363917,9.705622825258489,49,-9.470906299469941e-05
HKG,"Hong Kong SAR, China",1971,4476001946.01486,3134194363832.2646,0.0014281188166460521,9.650890266672963,50,8.81545996966862e-05
MAR,Morocco,1971,4356669034.34266,3134194363832.2646,0.001390044307595411,9.639154568882688,51,-4.76617277860459e-06
MYS,Malaysia,1971,4244395955.78358,3134194363832.2646,0.0013542223177869038,9.627815892050833,52,-8.086278357475338e-06
KWT,Kuwait,1971,3880392195.40688,3134194363832.2646,0.0012380828196826372,9.588875622422329,53,0.00022497843769089592
IRQ,Iraq,1971,3865346534.65347,3134194363832.2646,0.0012332823322186075,9.587188435212012,54,7.644999736902821e-05
GIN,Guinea,1971,3594302908.06164,3134194363832.2646,0.0011468028114461886,9.555614674263309,55,1.1509258270413778e-05
ETH,Ethiopia,1971,3224280834.97092,3134194363832.2646,0.0010287431029097074,9.508432861844735,56,-4.4899794941355084e-05
TZA,Tanzania,1971,3050673517.33059,3134194363832.2646,0.0009733517335537699,9.484395731992246,57,-3.191915300132628e-05
URY,Uruguay,1971,2807258064.51613,3134194363832.2646,0.0008956872926934944,9.448282338122054,58,0.00014225158999004405
ECU,Ecuador,1971,2754219271.03082,3134194363832.2646,0.0008787646684627309,9.439998512684861,59,-0.00013041380677962055
SYR,Syrian Arab Republic,1971,2589851325.14544,3134194363832.2646,0.000826321224692255,9.413274833377686,60,7.172660354194682e-05
GHA,Ghana,1971,2417108577.52739,3134194363832.2646,0.0007712057061362097,9.383296159535448,61,-9.70493918619965e-06
LKA,Sri Lanka,1971,2369308600.33727,3134194363832.2646,0.0007559545852288024,9.374621630876836,62,-5.366852228713226e-05
SDN,Sudan,1971,2288340041.03486,3134194363832.2646,0.0007301206547499641,9.359520559881584,63,-1.0317543208355497e-05
SGP,Singapore,1971,2263785443.61688,3134194363832.2646,0.0007222862339809991,9.354835263033534,64,4.518580881305266e-05
ZWE,Zimbabwe,1971,2179828710.18738,3134194363832.2646,0.0006954988929027503,9.338422368309594,65,3.088082345420278e-05
GTM,Guatemala,1971,1984800000.0,3134194363832.2646,0.0006332727870689969,9.297716751264153,66,-3.798440412146971e-05
KEN,Kenya,1971,1778391288.64348,3134194363832.2646,0.0005674157637336163,9.250027322327387,67,2.1187205772373735e-06
TUN,Tunisia,1971,1685162272.40652,3134194363832.2646,0.0005376699964280537,9.226641727532263,68,3.0265100806286735e-05
DOM,Dominican Republic,1971,1666500000.0,3134194363832.2646,0.0005317155882962935,9.221805317996548,69,8.001009770328095e-06
ZMB,Zambia,1971,1653259341.29113,3134194363832.2646,0.0005274910070572793,9.218340985245508,70,-0.00010314500063473404
CIV,Cote d'Ivoire,1971,1584128509.46873,3134194363832.2646,0.0005054340368131392,9.199790410011872,71,-7.697944841740631e-06
JAM,Jamaica,1971,1539861815.89381,3134194363832.2646,0.0004913102498247681,9.1874817498706,72,-3.925411010153538e-06
PAN,Panama,1971,1523917200.0,3134194363832.2646,0.0004862229406017644,9.182961370835608,73,9.92422140830637e-06
LUX,Luxembourg,1971,1518773421.37846,3134194363832.2646,0.0004845817601182252,9.181492988356045,74,-2.9356033224349075e-05
UGA,Uganda,1971,1417191656.16688,3134194363832.2646,0.00045217095420784344,9.151428586723975,75,8.113589094806053e-06
SEN,Senegal,1971,1339549032.83782,3134194363832.2646,0.0004273982010483603,9.12695861514554,76,-3.000422451686775e-05
CMR,Cameroon,1971,1236941394.11447,3134194363832.2646,0.0003946600786436321,9.092349123383654,77,-1.120267613157898e-05
MDG,Madagascar,1971,1199507631.07603,3134194363832.2646,0.00038271641507559836,9.07900301522479,78,-9.270839414337543e-06
SLV,El Salvador,1971,1186120000.0,3134194363832.2646,0.0003784449406480646,9.074128628911447,79,-2.09671901520948e-05
BOL,Bolivia,1971,1095622895.6229,3134194363832.2646,0.00034957082058026937,9.039661099283629,80,-8.974780032088535e-06
CRI,Costa Rica,1971,1077147537.52472,3134194363832.2646,0.0003436760495630725,9.032275192940027,81,-3.5268527415700714e-06
HND,Honduras,1971,958450000.0,3134194363832.2646,0.0003058042637879283,8.981569461720616,82,-1.3042902027543372e-05
ARE,United Arab Emirates,1971,939893599.634201,3134194363832.2646,0.0002998836353227844,8.973078692209079,83,5.803830637327685e-05
TTO,Trinidad and Tobago,1971,896765214.626133,3134194363832.2646,0.0002861230384990016,8.952678753702752,84,-3.6210384862320893e-06
NPL,Nepal,1971,882765471.604938,3134194363832.2646,0.0002816562628635311,8.945845337873502,85,-2.3644237829383594e-05
NIC,Nicaragua,1971,828569953.4744,3134194363832.2646,0.000264364572611025,8.918329180378079,86,-1.0121073544690717e-05
PNG,Papua New Guinea,1971,717750278.105664,3134194363832.2646,0.0002290063074544143,8.855973369444031,87,1.4105580226803386e-06
ISL,Iceland,1971,693679545.454545,3134194363832.2646,0.00022132626918720005,8.841158888636492,88,2.9145085358627914e-05
NER,Niger,1971,693573703.630273,3134194363832.2646,0.00022129249916148197,8.841092618803849,89,-7.836285336185964e-06
JOR,Jordan,1971,678159728.736109,3134194363832.2646,0.0002163744969239574,8.831331996431494,90,-9.088857696439701e-06
PRY,Paraguay,1971,664571428.571429,3134194363832.2646,0.0002120389967643358,8.822541666042154,91,2.4082277017901704e-06
MMR,Myanmar,1971,587448405.488773,3134194363832.2646,0.00018743202791370088,8.768969729334437,92,-1.125009907681197e-05
BHS,"Bahamas, The",1971,573400000.0,3134194363832.2646,0.00018294972597005383,8.758457688610466,93,-7.251563235438163e-06
TCD,Chad,1971,501866730.148987,3134194363832.2646,0.00016012623082358585,8.700588406298468,94,-5.314247938625221e-06
BFA,Burkina Faso,1971,482411179.121178,3134194363832.2646,0.00015391871821609707,8.68341736334102,95,-7.69218613205441e-06
BHR,Bahrain,1971,422181562.186708,3134194363832.2646,0.00013470178080165235,8.625499262568459,96,-3.349228412810948e-06
SLE,Sierra Leone,1971,419549304.72479,3134194363832.2646,0.00013386192942156774,8.622783005716954,97,-1.929011368315912e-05
NCL,New Caledonia,1971,413985778.589656,3134194363832.2646,0.0001320868237678356,8.616985422313842,98,5.585979101247325e-06
TGO,Togo,1971,404648367.76644,3134194363832.2646,0.00012910761771381193,8.607077792914762,99,2.659631082842115e-06
MLI,Mali,1971,395218628.920694,3134194363832.2646,0.00012609895336466927,8.596837407187817,100,-7.391525720917141e-07
QAT,Qatar,1971,387703105.521252,3134194363832.2646,0.00012370104100602007,8.588499279741647,101,1.730420194817141e-05
GAB,Gabon,1971,381687072.622379,3134194363832.2646,0.00012178155797449646,8.581707451057717,102,7.624656602127616e-06
HTI,Haiti,1971,362800000.0,3134194363832.2646,0.00011575542480281745,8.559667278388059,103,-1.0094815639275862e-06
SOM,"Somalia, Fed. Rep.",1971,347039445.705569,3134194363832.2646,0.0001107268425054643,8.540378841011735,104,-1.1955772170762298e-05
LBR,Liberia,1971,341543100.0,3134194363832.2646,0.0001089731715241763,8.533445515956304,105,-4.935965606329168e-06
MRT,Mauritania,1971,335568907.051937,3134194363832.2646,0.00010706703800003896,8.525781713416048,106,-2.014129725071815e-06
BEN,Benin,1971,335073027.54117,3134194363832.2646,0.00010690882205896991,8.525139469728758,107,-1.0711977239125775e-05
MCO,Monaco,1971,327706210.435217,3134194363832.2646,0.00010455835611755798,8.515484671874251,108,1.2160082338734049e-06
COG,"Congo, Rep.",1971,322128018.955444,3134194363832.2646,0.00010277857132050014,8.508028501747697,109,5.840889023892411e-06
OMN,Oman,1971,301010587.102984,3134194363832.2646,9.604081692461797e-05,8.478581770808281,110,5.675005159525573e-06
SUR,Suriname,1971,301000000.0,3134194363832.2646,9.603743899020962e-05,8.478566495593844,111,-8.788434983719398e-07
PYF,French Polynesia,1971,296865513.746817,3134194363832.2646,9.471828460052218e-05,8.472559749433836,112,5.157626866046964e-06
GUY,Guyana,1971,282050000.0,3134194363832.2646,8.999122813019477e-05,8.450326104061412,113,-4.4219419332542585e-06
MLT,Malta,1971,264578484.770195,3134194363832.2646,8.441674448252395e-05,8.422554524940331,114,-3.977954859442077e-06
BDI,Burundi,1971,252842285.714286,3134194363832.2646,8.067217803465413e-05,8.402849707729981,115,-4.9034438705884546e-06
MUS,Mauritius,1971,251437337.841491,3134194363832.2646,8.022391359738512e-05,8.400429769827568,116,1.2081266533205684e-06
FJI,Fiji,1971,247749327.721267,3134194363832.2646,7.904721244483931e-05,8.39401248468167,117,1.5288236071031477e-06
RWA,Rwanda,1971,222952504.40607,3134194363832.2646,7.11355067761209e-05,8.348212355105128,118,-6.390470309134761e-06
BMU,Bermuda,1971,211100000.0,3134194363832.2646,6.735383179678822e-05,8.324488233307656,119,1.673571965494128e-06
GNB,Guinea-Bissau,1971,204167296.856603,3134194363832.2646,6.514187480286389e-05,8.30998617882755,120,-7.014941910892962e-06
CAF,Central African Republic,1971,201450799.82635,3134194363832.2646,6.427514584003993e-05,8.304168996020652,121,-2.394558798235363e-06
BRN,Brunei Darussalam,1971,197525767.791735,3134194363832.2646,6.302282017705337e-05,8.295623758594344,122,-1.1164363276553292e-07
BRB,Barbados,1971,186826503.031076,3134194363832.2646,5.9609099291033814e-05,8.271438484868936,123,1.0115184018650761e-06
SWZ,Eswatini,1971,136462080.739132,3134194363832.2646,4.3539763300536375e-05,8.135011989006278,124,4.004704839297697e-06
BWA,Botswana,1971,127448613.505061,3134194363832.2646,4.0663915095943866e-05,8.10533511520445,125,6.733262418233944e-06
LIE,Liechtenstein,1971,104889795.333846,3134194363832.2646,3.3466270166344884e-05,8.02073323799548,126,1.701646275706978e-06
FRO,Faroe Islands,1971,99219082.8537991,3134194363832.2646,3.165696550244613e-05,7.9965952082537335,127,1.7136300130674843e-06
AND,Andorra,1971,89406608.1458151,3134194363832.2646,2.852618496719368e-05,7.9513696191896805,128,8.094287022346531e-07
GRL,Greenland,1971,88466738.2497268,3134194363832.2646,2.8226308894754095e-05,7.946780015219253,129,3.7169507898417892e-06
